Node1,Node2,Layer
esp,arg,5417
esp,arg,5419
esp,arg,5513
esp,arg,5514
esp,arg,5530
esp,arg,5541
esp,arg,5543
esp,arg,5722
esp,arg,5825
esp,arg,5826
esp,arg,5832
esp,arg,5834
esp,arg,5837
esp,arg,5849
esp,arg,5912
esp,arg,5914
esp,arg,5922
esp,arg,5982
esp,arg,5983
esp,arg,5989
esp,arg,6115
esp,arg,6259
esp,arg,6289
esp,arg,6330
esp,arg,6342
esp,arg,6343
esp,arg,6353
esp,arg,6359
esp,arg,6412
esp,arg,6415
esp,arg,6417
esp,arg,6418
esp,arg,6419
esp,arg,6421
esp,arg,6423
esp,arg,6428
esp,arg,6513
esp,arg,6516
esp,arg,6517
esp,arg,6521
esp,arg,6532
esp,arg,6534
esp,arg,6535
esp,arg,6538
esp,arg,6546
esp,arg,6552
esp,arg,6571
esp,arg,6572
esp,arg,6573
esp,arg,6575
esp,arg,6577
esp,arg,6579
esp,arg,6583
esp,arg,6589
esp,arg,6612
esp,arg,6623
esp,arg,6631
esp,arg,6633
esp,arg,6635
esp,arg,6647
esp,arg,6648
esp,arg,6649
esp,arg,6651
esp,arg,6652
esp,arg,6658
esp,arg,6666
esp,arg,6713
esp,arg,6760
esp,arg,6770
esp,arg,6785
esp,arg,6794
esp,arg,6831
esp,arg,6911
esp,arg,6912
esp,arg,6921
esp,arg,6935
esp,arg,6951
esp,arg,6953
esp,arg,6954
esp,arg,6960
esp,arg,6974
esp,arg,6975
esp,arg,6978
esp,arg,6992
esp,arg,6993
esp,arg,6994
esp,arg,6996
esp,arg,6997
esp,arg,6998
esp,arg,6999
esp,arg,7138
esp,arg,7169
esp,arg,7188
esp,arg,7213
esp,arg,7219
esp,arg,7234
esp,arg,7243
esp,arg,7244
esp,arg,7245
esp,arg,7246
esp,arg,7247
esp,arg,7251
esp,arg,7259
esp,arg,7263
esp,arg,7264
esp,arg,7269
esp,arg,7281
esp,arg,7283
esp,arg,7284
esp,arg,7361
esp,arg,7367
esp,arg,7368
esp,arg,7369
esp,arg,7372
esp,arg,7373
esp,arg,7413
esp,arg,7414
esp,arg,7416
esp,arg,7421
esp,arg,7422
esp,arg,7429
esp,arg,7431
esp,arg,7434
esp,arg,7436
esp,arg,7439
esp,arg,7441
esp,arg,7442
esp,arg,7449
esp,arg,7452
esp,arg,7491
esp,arg,7492
esp,arg,7493
esp,arg,7528
esp,arg,7599
esp,arg,7642
esp,arg,7712
esp,arg,7721
esp,arg,7722
esp,arg,7723
esp,arg,7732
esp,arg,7751
esp,arg,7753
esp,arg,7757
esp,arg,7758
esp,arg,7763
esp,arg,7764
esp,arg,7782
esp,arg,7784
esp,arg,7849
esp,arg,7861
esp,arg,7868
esp,arg,8121
esp,arg,8124
esp,arg,8211
esp,arg,8212
esp,arg,8219
esp,arg,8422
esp,arg,8423
esp,arg,8424
esp,arg,8429
esp,arg,8431
esp,arg,8432
esp,arg,8434
esp,arg,8435
esp,arg,8439
esp,arg,8441
esp,arg,8451
esp,arg,8452
esp,arg,8471
esp,arg,8472
esp,arg,8482
esp,arg,8710
esp,arg,8731
esp,arg,8732
esp,arg,8745
esp,arg,8821
esp,arg,8842
esp,arg,8852
esp,arg,8922
esp,arg,8924
esp,arg,8928
esp,arg,8931
esp,arg,8932
esp,arg,8939
esp,arg,8942
esp,arg,8946
esp,arg,8952
esp,arg,8972
esp,arg,8993
esp,arg,8997
esp,arg,8998
esp,arg,8999
lka,arg,577
lka,arg,741
lka,arg,752
lka,arg,2320
lka,arg,6582
lka,arg,8441
lka,arg,8472
lka,arg,8482
swe,arg,4312
swe,arg,5137
swe,arg,5147
swe,arg,5232
swe,arg,5241
swe,arg,6114
swe,arg,6343
swe,arg,6415
swe,arg,6416
swe,arg,6782
swe,arg,6940
swe,arg,6999
swe,arg,7112
swe,arg,7133
swe,arg,7138
swe,arg,7233
swe,arg,7243
swe,arg,7251
swe,arg,7252
swe,arg,7281
swe,arg,7368
swe,arg,7369
swe,arg,7428
swe,arg,7429
swe,arg,7435
swe,arg,7452
swe,arg,7492
swe,arg,7512
swe,arg,7523
swe,arg,7524
swe,arg,7528
swe,arg,7599
swe,arg,7641
swe,arg,7648
swe,arg,7649
swe,arg,7712
swe,arg,7721
swe,arg,7723
swe,arg,7732
swe,arg,7788
swe,arg,8710
swe,arg,8749
swe,arg,8947
swe,arg,8983
che,arg,583
che,arg,2929
che,arg,3345
che,arg,5122
che,arg,5146
che,arg,5148
che,arg,5169
che,arg,5332
che,arg,5414
che,arg,5417
che,arg,5419
che,arg,5513
che,arg,5514
che,arg,5911
che,arg,5913
che,arg,6632
che,arg,6642
che,arg,6744
che,arg,6994
che,arg,6997
che,arg,7169
che,arg,7246
che,arg,7268
che,arg,7373
che,arg,7436
che,arg,7439
che,arg,7499
che,arg,7591
che,arg,7712
che,arg,7782
che,arg,8741
che,arg,8813
che,arg,8821
che,arg,8973
che,arg,8997
syr,arg,752
tha,arg,371
tha,arg,2925
tha,arg,5111
tha,arg,5989
tha,arg,6254
tha,arg,6282
tha,arg,6354
tha,arg,6423
tha,arg,6531
tha,arg,6532
tha,arg,6534
tha,arg,6536
tha,arg,6538
tha,arg,6552
tha,arg,6560
tha,arg,6652
tha,arg,7414
tha,arg,7422
tha,arg,7628
tha,arg,7642
tha,arg,7781
tha,arg,7821
tha,arg,8124
tha,arg,8219
tha,arg,8421
tha,arg,8422
tha,arg,8423
tha,arg,8429
tha,arg,8441
tha,arg,8742
tha,arg,8982
tha,arg,8983
tto,arg,5621
tto,arg,7284
tun,arg,4235
tun,arg,5622
tun,arg,5629
tun,arg,6330
tun,arg,8459
tur,arg,576
tur,arg,752
tur,arg,1211
tur,arg,4235
tur,arg,5121
tur,arg,5139
tur,arg,5146
tur,arg,5162
tur,arg,5233
tur,arg,6516
tur,arg,6539
tur,arg,6652
tur,arg,6716
tur,arg,6822
tur,arg,6997
tur,arg,7139
tur,arg,7413
tur,arg,7757
tur,arg,7758
tur,arg,7783
tur,arg,7788
tur,arg,8211
tur,arg,8946
uga,arg,6899
gbr,arg,14
gbr,arg,583
gbr,arg,741
gbr,arg,1124
gbr,arg,1223
gbr,arg,2665
gbr,arg,3351
gbr,arg,5156
gbr,arg,5161
gbr,arg,5222
gbr,arg,5413
gbr,arg,5825
gbr,arg,6114
gbr,arg,6343
gbr,arg,6352
gbr,arg,6543
gbr,arg,6579
gbr,arg,6589
gbr,arg,6594
gbr,arg,6641
gbr,arg,6645
gbr,arg,6760
gbr,arg,6770
gbr,arg,6785
gbr,arg,6841
gbr,arg,6954
gbr,arg,6993
gbr,arg,6998
gbr,arg,7132
gbr,arg,7139
gbr,arg,7162
gbr,arg,7246
gbr,arg,7252
gbr,arg,7271
gbr,arg,7362
gbr,arg,7371
gbr,arg,7435
gbr,arg,7768
gbr,arg,7821
gbr,arg,7822
gbr,arg,7831
gbr,arg,7868
gbr,arg,7923
gbr,arg,8422
gbr,arg,8424
gbr,arg,8710
gbr,arg,8942
gbr,arg,8952
gbr,arg,8994
ukr,arg,5621
ukr,arg,6744
ukr,arg,7148
ukr,arg,7711
ukr,arg,8431
are,arg,372
are,arg,5621
are,arg,6624
ury,arg,11
ury,arg,12
ury,arg,111
ury,arg,112
ury,arg,149
ury,arg,230
ury,arg,251
ury,arg,342
ury,arg,422
ury,arg,482
ury,arg,572
ury,arg,742
ury,arg,2120
ury,arg,2460
ury,arg,2471
ury,arg,2483
ury,arg,2511
ury,arg,2665
ury,arg,2733
ury,arg,2882
ury,arg,3341
ury,arg,3342
ury,arg,5114
ury,arg,5513
ury,arg,5622
ury,arg,5629
ury,arg,5837
ury,arg,6517
ury,arg,6535
ury,arg,6542
ury,arg,6543
ury,arg,6571
ury,arg,6583
ury,arg,6641
ury,arg,7648
ury,arg,7757
ury,arg,8421
ury,arg,8422
ury,arg,8424
ury,arg,8432
ury,arg,8483
ury,arg,8959
ury,arg,8994
usa,arg,14
usa,arg,223
usa,arg,224
usa,arg,460
usa,arg,470
usa,arg,481
usa,arg,484
usa,arg,488
usa,arg,542
usa,arg,548
usa,arg,564
usa,arg,565
usa,arg,619
usa,arg,819
usa,arg,914
usa,arg,1110
usa,arg,1123
usa,arg,1124
usa,arg,1221
usa,arg,1223
usa,arg,2238
usa,arg,2460
usa,arg,2517
usa,arg,2519
usa,arg,2631
usa,arg,2665
usa,arg,2667
usa,arg,2732
usa,arg,2733
usa,arg,2772
usa,arg,2789
usa,arg,2919
usa,arg,2925
usa,arg,2926
usa,arg,2929
usa,arg,3222
usa,arg,3345
usa,arg,3352
usa,arg,4312
usa,arg,5111
usa,arg,5113
usa,arg,5122
usa,arg,5123
usa,arg,5137
usa,arg,5138
usa,arg,5146
usa,arg,5147
usa,arg,5148
usa,arg,5154
usa,arg,5155
usa,arg,5162
usa,arg,5224
usa,arg,5225
usa,arg,5241
usa,arg,5311
usa,arg,5312
usa,arg,5331
usa,arg,5332
usa,arg,5334
usa,arg,5335
usa,arg,5411
usa,arg,5414
usa,arg,5417
usa,arg,5419
usa,arg,5530
usa,arg,5542
usa,arg,5543
usa,arg,5621
usa,arg,5622
usa,arg,5623
usa,arg,5721
usa,arg,5723
usa,arg,5822
usa,arg,5823
usa,arg,5824
usa,arg,5825
usa,arg,5826
usa,arg,5827
usa,arg,5829
usa,arg,5831
usa,arg,5832
usa,arg,5833
usa,arg,5834
usa,arg,5838
usa,arg,5849
usa,arg,5911
usa,arg,5912
usa,arg,5913
usa,arg,5914
usa,arg,5922
usa,arg,5982
usa,arg,5983
usa,arg,5989
usa,arg,6118
usa,arg,6130
usa,arg,6252
usa,arg,6253
usa,arg,6259
usa,arg,6281
usa,arg,6359
usa,arg,6411
usa,arg,6417
usa,arg,6418
usa,arg,6419
usa,arg,6422
usa,arg,6423
usa,arg,6424
usa,arg,6428
usa,arg,6519
usa,arg,6538
usa,arg,6539
usa,arg,6541
usa,arg,6543
usa,arg,6546
usa,arg,6549
usa,arg,6572
usa,arg,6575
usa,arg,6579
usa,arg,6589
usa,arg,6595
usa,arg,6611
usa,arg,6618
usa,arg,6632
usa,arg,6637
usa,arg,6642
usa,arg,6644
usa,arg,6658
usa,arg,6713
usa,arg,6747
usa,arg,6760
usa,arg,6782
usa,arg,6785
usa,arg,6794
usa,arg,6831
usa,arg,6832
usa,arg,6863
usa,arg,6872
usa,arg,6911
usa,arg,6912
usa,arg,6924
usa,arg,6935
usa,arg,6951
usa,arg,6953
usa,arg,6954
usa,arg,6997
usa,arg,6999
usa,arg,7119
usa,arg,7129
usa,arg,7133
usa,arg,7138
usa,arg,7162
usa,arg,7212
usa,arg,7224
usa,arg,7233
usa,arg,7234
usa,arg,7243
usa,arg,7247
usa,arg,7251
usa,arg,7263
usa,arg,7264
usa,arg,7267
usa,arg,7268
usa,arg,7271
usa,arg,7283
usa,arg,7284
usa,arg,7362
usa,arg,7411
usa,arg,7412
usa,arg,7416
usa,arg,7421
usa,arg,7422
usa,arg,7431
usa,arg,7442
usa,arg,7449
usa,arg,7451
usa,arg,7452
usa,arg,7492
usa,arg,7493
usa,arg,7511
usa,arg,7512
usa,arg,7518
usa,arg,7522
usa,arg,7523
usa,arg,7525
usa,arg,7528
usa,arg,7591
usa,arg,7638
usa,arg,7641
usa,arg,7642
usa,arg,7643
usa,arg,7648
usa,arg,7649
usa,arg,7721
usa,arg,7731
usa,arg,7742
usa,arg,7754
usa,arg,7762
usa,arg,7781
usa,arg,7788
usa,arg,7822
usa,arg,7868
usa,arg,7921
usa,arg,7922
usa,arg,7923
usa,arg,7924
usa,arg,7938
usa,arg,8121
usa,arg,8124
usa,arg,8212
usa,arg,8310
usa,arg,8429
usa,arg,8431
usa,arg,8433
usa,arg,8472
usa,arg,8710
usa,arg,8731
usa,arg,8743
usa,arg,8744
usa,arg,8748
usa,arg,8749
usa,arg,8811
usa,arg,8812
usa,arg,8813
usa,arg,8830
usa,arg,8841
usa,arg,8842
usa,arg,8928
usa,arg,8932
usa,arg,8935
usa,arg,8939
usa,arg,8942
usa,arg,8951
usa,arg,8952
usa,arg,8959
usa,arg,8981
usa,arg,8983
usa,arg,8991
usa,arg,8993
usa,arg,8997
usa,arg,8998
usa,arg,9410
ven,arg,342
ven,arg,3342
ven,arg,3413
ven,arg,5111
ven,arg,5113
ven,arg,5225
ven,arg,5831
ven,arg,6259
ven,arg,6644
ven,arg,6649
ven,arg,7436
vnm,arg,2320
vnm,arg,6123
vnm,arg,6254
vnm,arg,6259
vnm,arg,6423
vnm,arg,6514
vnm,arg,6992
vnm,arg,7751
vnm,arg,8310
vnm,arg,8952
zwe,arg,1212
zwe,arg,2731
zwe,arg,2784
zwe,arg,6613
alb,aus,7822
arg,aus,350
arg,aus,620
arg,aus,2221
arg,aus,3354
arg,aus,4232
arg,aus,4234
arg,aus,4236
arg,aus,4241
arg,aus,5114
arg,aus,5163
arg,aus,5222
arg,aus,5232
arg,aus,5239
arg,aus,5411
arg,aus,5839
arg,aus,6122
arg,aus,6782
arg,aus,7212
arg,aus,7412
arg,aus,8731
aut,aus,1110
aut,aus,2665
aut,aus,2873
aut,aus,5147
aut,aus,5222
aut,aus,5836
aut,aus,6114
aut,aus,6539
aut,aus,6589
aut,aus,6623
aut,aus,6652
aut,aus,6716
aut,aus,6732
aut,aus,6812
aut,aus,6940
aut,aus,6991
aut,aus,7246
aut,aus,7264
aut,aus,7284
aut,aus,7367
aut,aus,7373
aut,aus,7413
aut,aus,7434
aut,aus,7721
aut,aus,7723
aut,aus,7764
aut,aus,7810
aut,aus,7841
aut,aus,7851
aut,aus,7853
aut,aus,7919
aut,aus,8720
aut,aus,8732
aut,aus,8749
aut,aus,8811
aut,aus,8813
aut,aus,8842
aut,aus,8946
aut,aus,8959
aut,aus,8983
aut,aus,8989
aut,aus,8997
bgd,aus,342
bgd,aus,2640
bgd,aus,5621
bgd,aus,6114
bgd,aus,6116
bgd,aus,6123
bgd,aus,6519
bgd,aus,6545
bgd,aus,6581
bgd,aus,6664
bgd,aus,8424
bgd,aus,8931
bel,aus,1123
bel,aus,1223
bel,aus,2651
bel,aus,2772
bel,aus,4241
bel,aus,5122
bel,aus,5155
bel,aus,5157
bel,aus,5413
bel,aus,5416
bel,aus,5914
bel,aus,5921
bel,aus,6123
bel,aus,6638
bel,aus,6921
bel,aus,7162
bel,aus,7244
bel,aus,7247
bel,aus,7371
bel,aus,7429
bel,aus,7435
bel,aus,7722
bel,aus,7782
bel,aus,7788
bel,aus,8748
bel,aus,8841
bel,aus,8935
bol,aus,577
bol,aus,5222
bih,aus,8946
bra,aus,422
bra,aus,585
bra,aus,712
bra,aus,980
bra,aus,1211
bra,aus,1212
bra,aus,2741
bra,aus,4241
bra,aus,5114
bra,aus,5148
bra,aus,5155
bra,aus,5231
bra,aus,5232
bra,aus,5239
bra,aus,5413
bra,aus,5922
bra,aus,6118
bra,aus,6130
bra,aus,6210
bra,aus,6544
bra,aus,6589
bra,aus,6613
bra,aus,6623
bra,aus,6631
bra,aus,6633
bra,aus,6639
bra,aus,6644
bra,aus,6648
bra,aus,6716
bra,aus,6745
bra,aus,6746
bra,aus,6782
bra,aus,6793
bra,aus,6794
bra,aus,6812
bra,aus,6931
bra,aus,6932
bra,aus,6951
bra,aus,6960
bra,aus,6992
bra,aus,6998
bra,aus,6999
bra,aus,7161
bra,aus,7162
bra,aus,7219
bra,aus,7251
bra,aus,7259
bra,aus,7429
bra,aus,7451
bra,aus,7491
bra,aus,7492
bra,aus,7499
bra,aus,7723
bra,aus,7732
bra,aus,7842
bra,aus,8946
bra,aus,8998
bgr,aus,240
bgr,aus,6594
bgr,aus,7188
khm,aus,6342
can,aus,113
can,aus,252
can,aus,371
can,aus,545
can,aus,585
can,aus,619
can,aus,741
can,aus,1212
can,aus,2518
can,aus,2671
can,aus,2690
can,aus,2711
can,aus,2731
can,aus,2741
can,aus,2784
can,aus,2816
can,aus,2929
can,aus,5137
can,aus,5146
can,aus,5155
can,aus,5311
can,aus,5335
can,aus,5411
can,aus,5416
can,aus,5514
can,aus,5621
can,aus,5623
can,aus,5833
can,aus,5914
can,aus,5981
can,aus,6424
can,aus,6514
can,aus,6519
can,aus,6546
can,aus,6589
can,aus,6595
can,aus,6631
can,aus,6642
can,aus,6666
can,aus,6716
can,aus,6782
can,aus,6831
can,aus,6841
can,aus,6999
can,aus,7111
can,aus,7129
can,aus,7131
can,aus,7149
can,aus,7211
can,aus,7212
can,aus,7239
can,aus,7252
can,aus,7264
can,aus,7267
can,aus,7272
can,aus,7283
can,aus,7413
can,aus,7431
can,aus,7518
can,aus,7522
can,aus,7528
can,aus,7611
can,aus,7642
can,aus,7649
can,aus,7712
can,aus,7732
can,aus,7764
can,aus,7788
can,aus,7832
can,aus,7851
can,aus,7852
can,aus,7853
can,aus,7868
can,aus,7922
can,aus,7932
can,aus,7938
can,aus,8121
can,aus,8310
can,aus,8741
can,aus,8742
can,aus,8946
can,aus,8982
chl,aus,141
chl,aus,344
chl,aus,371
chl,aus,561
chl,aus,586
chl,aus,589
chl,aus,751
chl,aus,819
chl,aus,2517
chl,aus,2712
chl,aus,2789
chl,aus,2881
chl,aus,5139
chl,aus,5530
chl,aus,5722
chl,aus,5912
chl,aus,6114
chl,aus,6342
chl,aus,6794
chl,aus,6999
chl,aus,8993
chn,aus,470
chn,aus,488
chn,aus,545
chn,aus,579
chn,aus,611
chn,aus,612
chn,aus,814
chn,aus,819
chn,aus,1211
chn,aus,1222
chn,aus,2221
chn,aus,2225
chn,aus,2238
chn,aus,2472
chn,aus,2713
chn,aus,2734
chn,aus,2785
chn,aus,2879
chn,aus,2922
chn,aus,2923
chn,aus,3341
chn,aus,3342
chn,aus,3351
chn,aus,4235
chn,aus,4239
chn,aus,4249
chn,aus,4311
chn,aus,5138
chn,aus,5139
chn,aus,5145
chn,aus,5147
chn,aus,5148
chn,aus,5154
chn,aus,5155
chn,aus,5157
chn,aus,5222
chn,aus,5231
chn,aus,5232
chn,aus,5411
chn,aus,5417
chn,aus,5513
chn,aus,5541
chn,aus,5721
chn,aus,5833
chn,aus,5834
chn,aus,5837
chn,aus,5842
chn,aus,5849
chn,aus,5914
chn,aus,5922
chn,aus,6122
chn,aus,6123
chn,aus,6210
chn,aus,6251
chn,aus,6252
chn,aus,6281
chn,aus,6289
chn,aus,6330
chn,aus,6351
chn,aus,6354
chn,aus,6359
chn,aus,6421
chn,aus,6422
chn,aus,6423
chn,aus,6428
chn,aus,6514
chn,aus,6515
chn,aus,6521
chn,aus,6522
chn,aus,6532
chn,aus,6534
chn,aus,6538
chn,aus,6542
chn,aus,6543
chn,aus,6544
chn,aus,6560
chn,aus,6571
chn,aus,6581
chn,aus,6582
chn,aus,6583
chn,aus,6589
chn,aus,6596
chn,aus,6635
chn,aus,6637
chn,aus,6639
chn,aus,6643
chn,aus,6644
chn,aus,6645
chn,aus,6647
chn,aus,6648
chn,aus,6649
chn,aus,6651
chn,aus,6652
chn,aus,6658
chn,aus,6664
chn,aus,6665
chn,aus,6716
chn,aus,6745
chn,aus,6770
chn,aus,6793
chn,aus,6794
chn,aus,6891
chn,aus,6921
chn,aus,6935
chn,aus,6951
chn,aus,6953
chn,aus,6954
chn,aus,6974
chn,aus,6975
chn,aus,6993
chn,aus,6994
chn,aus,6997
chn,aus,7112
chn,aus,7149
chn,aus,7233
chn,aus,7244
chn,aus,7263
chn,aus,7269
chn,aus,7281
chn,aus,7361
chn,aus,7362
chn,aus,7367
chn,aus,7369
chn,aus,7422
chn,aus,7429
chn,aus,7431
chn,aus,7499
chn,aus,7524
chn,aus,7611
chn,aus,7621
chn,aus,7753
chn,aus,7754
chn,aus,7781
chn,aus,7784
chn,aus,7849
chn,aus,7852
chn,aus,7861
chn,aus,7915
chn,aus,7928
chn,aus,8310
chn,aus,8421
chn,aus,8422
chn,aus,8423
chn,aus,8424
chn,aus,8429
chn,aus,8431
chn,aus,8432
chn,aus,8433
chn,aus,8434
chn,aus,8435
chn,aus,8439
chn,aus,8442
chn,aus,8443
chn,aus,8452
chn,aus,8463
chn,aus,8465
chn,aus,8472
chn,aus,8483
chn,aus,8484
chn,aus,8510
chn,aus,8732
chn,aus,8813
chn,aus,8852
chn,aus,8922
chn,aus,8924
chn,aus,8952
chn,aus,8959
chn,aus,8981
chn,aus,8983
chn,aus,8993
chn,aus,8994
hkg,aus,561
hkg,aus,589
hkg,aus,741
hkg,aus,2238
hkg,aus,2483
hkg,aus,2517
hkg,aus,2923
hkg,aus,2929
hkg,aus,4234
hkg,aus,4239
hkg,aus,4249
hkg,aus,5121
hkg,aus,5139
hkg,aus,5146
hkg,aus,5148
hkg,aus,5154
hkg,aus,5161
hkg,aus,5221
hkg,aus,5231
hkg,aus,5311
hkg,aus,5331
hkg,aus,5411
hkg,aus,5541
hkg,aus,5921
hkg,aus,6118
hkg,aus,6122
hkg,aus,6281
hkg,aus,6330
hkg,aus,6354
hkg,aus,6421
hkg,aus,6423
hkg,aus,6428
hkg,aus,6512
hkg,aus,6516
hkg,aus,6517
hkg,aus,6519
hkg,aus,6521
hkg,aus,6535
hkg,aus,6538
hkg,aus,6539
hkg,aus,6549
hkg,aus,6560
hkg,aus,6573
hkg,aus,6577
hkg,aus,6589
hkg,aus,6624
hkg,aus,6639
hkg,aus,6648
hkg,aus,6671
hkg,aus,6672
hkg,aus,6673
hkg,aus,6716
hkg,aus,6785
hkg,aus,6831
hkg,aus,6891
hkg,aus,6951
hkg,aus,6953
hkg,aus,6978
hkg,aus,6993
hkg,aus,6998
hkg,aus,7129
hkg,aus,7234
hkg,aus,7243
hkg,aus,7252
hkg,aus,7361
hkg,aus,7421
hkg,aus,7436
hkg,aus,7518
hkg,aus,7522
hkg,aus,7612
hkg,aus,7648
hkg,aus,7711
hkg,aus,7722
hkg,aus,7757
hkg,aus,7761
hkg,aus,7763
hkg,aus,7768
hkg,aus,7784
hkg,aus,7788
hkg,aus,7810
hkg,aus,7831
hkg,aus,7849
hkg,aus,7928
hkg,aus,7932
hkg,aus,8124
hkg,aus,8219
hkg,aus,8422
hkg,aus,8424
hkg,aus,8431
hkg,aus,8432
hkg,aus,8442
hkg,aus,8452
hkg,aus,8465
hkg,aus,8472
hkg,aus,8481
hkg,aus,8510
hkg,aus,8745
hkg,aus,8811
hkg,aus,8813
hkg,aus,8841
hkg,aus,8852
hkg,aus,8924
hkg,aus,8931
hkg,aus,8942
hkg,aus,8951
hkg,aus,8972
hkg,aus,8982
hkg,aus,8994
hkg,aus,8998
hkg,aus,8999
col,aus,5231
col,aus,5912
col,aus,5922
col,aus,6114
col,aus,6116
col,aus,6572
cri,aus,6281
cri,aus,6289
cri,aus,7764
hrv,aus,149
hrv,aus,484
hrv,aus,565
hrv,aus,583
hrv,aus,730
hrv,aus,980
hrv,aus,7149
hrv,aus,7721
hrv,aus,8743
hrv,aus,8921
cub,aus,360
cub,aus,585
cub,aus,1221
cze,aus,565
cze,aus,620
cze,aus,2482
cze,aus,2929
cze,aus,5156
cze,aus,5233
cze,aus,6415
cze,aus,6428
cze,aus,6538
cze,aus,6571
cze,aus,6576
cze,aus,6652
cze,aus,7233
cze,aus,7599
cze,aus,7732
cze,aus,7922
dnk,aus,113
dnk,aus,141
dnk,aus,224
dnk,aus,252
dnk,aus,350
dnk,aus,583
dnk,aus,814
dnk,aus,5155
dnk,aus,5221
dnk,aus,5322
dnk,aus,5514
dnk,aus,5989
dnk,aus,6114
dnk,aus,6281
dnk,aus,6289
dnk,aus,6330
dnk,aus,6354
dnk,aus,6418
dnk,aus,6577
dnk,aus,6612
dnk,aus,6623
dnk,aus,6635
dnk,aus,6658
dnk,aus,6785
dnk,aus,6935
dnk,aus,6953
dnk,aus,6974
dnk,aus,6975
dnk,aus,6994
dnk,aus,6996
dnk,aus,6997
dnk,aus,7161
dnk,aus,7162
dnk,aus,7247
dnk,aus,7259
dnk,aus,7264
dnk,aus,7284
dnk,aus,7361
dnk,aus,7362
dnk,aus,7369
dnk,aus,7414
dnk,aus,7421
dnk,aus,7422
dnk,aus,7429
dnk,aus,7434
dnk,aus,7439
dnk,aus,7452
dnk,aus,7492
dnk,aus,7518
dnk,aus,7628
dnk,aus,7721
dnk,aus,7723
dnk,aus,7757
dnk,aus,7781
dnk,aus,7788
dnk,aus,7822
dnk,aus,7853
dnk,aus,7932
dnk,aus,7938
dnk,aus,8124
dnk,aus,8743
dnk,aus,8744
dnk,aus,8745
dnk,aus,8748
dnk,aus,8811
dnk,aus,8813
dnk,aus,8841
dnk,aus,8932
dnk,aus,8942
dnk,aus,8947
dnk,aus,8973
dnk,aus,8993
dom,aus,6514
ecu,aus,585
ecu,aus,814
ecu,aus,2483
ecu,aus,7528
egy,aus,548
egy,aus,575
egy,aus,583
egy,aus,711
egy,aus,752
egy,aus,2924
egy,aus,5323
egy,aus,6595
egy,aus,6596
egy,aus,6613
egy,aus,6652
egy,aus,6842
egy,aus,8219
egy,aus,8939
egy,aus,8960
est,aus,6413
est,aus,7112
est,aus,7641
est,aus,7731
eth,aus,8996
fin,aus,224
fin,aus,5148
fin,aus,5416
fin,aus,5832
fin,aus,5834
fin,aus,5852
fin,aus,5981
fin,aus,6289
fin,aus,6411
fin,aus,6413
fin,aus,6415
fin,aus,6727
fin,aus,6822
fin,aus,6831
fin,aus,6940
fin,aus,6954
fin,aus,6991
fin,aus,6998
fin,aus,7119
fin,aus,7132
fin,aus,7148
fin,aus,7188
fin,aus,7234
fin,aus,7239
fin,aus,7244
fin,aus,7251
fin,aus,7259
fin,aus,7283
fin,aus,7284
fin,aus,7367
fin,aus,7369
fin,aus,7373
fin,aus,7413
fin,aus,7416
fin,aus,7423
fin,aus,7428
fin,aus,7429
fin,aus,7431
fin,aus,7434
fin,aus,7439
fin,aus,7449
fin,aus,7491
fin,aus,7493
fin,aus,7528
fin,aus,7611
fin,aus,7711
fin,aus,7712
fin,aus,7721
fin,aus,7758
fin,aus,7763
fin,aus,7782
fin,aus,7788
fin,aus,7821
fin,aus,8720
fin,aus,8741
fin,aus,8743
fin,aus,8851
fin,aus,8946
fra,aus,548
fra,aus,582
fra,aus,583
fra,aus,711
fra,aus,1121
fra,aus,2120
fra,aus,2460
fra,aus,2518
fra,aus,2519
fra,aus,2782
fra,aus,2873
fra,aus,2922
fra,aus,4312
fra,aus,5113
fra,aus,5147
fra,aus,5148
fra,aus,5157
fra,aus,5335
fra,aus,5415
fra,aus,5721
fra,aus,5824
fra,aus,5827
fra,aus,5838
fra,aus,5842
fra,aus,5912
fra,aus,5914
fra,aus,5983
fra,aus,6129
fra,aus,6130
fra,aus,6352
fra,aus,6513
fra,aus,6519
fra,aus,6542
fra,aus,6543
fra,aus,6591
fra,aus,6596
fra,aus,6612
fra,aus,6633
fra,aus,6731
fra,aus,6747
fra,aus,6781
fra,aus,6832
fra,aus,6841
fra,aus,6978
fra,aus,6996
fra,aus,7213
fra,aus,7219
fra,aus,7233
fra,aus,7244
fra,aus,7247
fra,aus,7248
fra,aus,7263
fra,aus,7267
fra,aus,7281
fra,aus,7284
fra,aus,7361
fra,aus,7591
fra,aus,7712
fra,aus,7721
fra,aus,7732
fra,aus,7761
fra,aus,7763
fra,aus,7788
fra,aus,7822
fra,aus,7842
fra,aus,7853
fra,aus,7931
fra,aus,7932
fra,aus,8122
fra,aus,8310
fra,aus,8432
fra,aus,8710
fra,aus,8812
fra,aus,8842
fra,aus,8852
fra,aus,8993
deu,aus,612
deu,aus,751
deu,aus,2331
deu,aus,2332
deu,aus,2519
deu,aus,2667
deu,aus,2733
deu,aus,2873
deu,aus,2922
deu,aus,4311
deu,aus,4312
deu,aus,5111
deu,aus,5113
deu,aus,5123
deu,aus,5138
deu,aus,5139
deu,aus,5169
deu,aus,5224
deu,aus,5541
deu,aus,5623
deu,aus,5722
